date,ticker,close,volume,synthetic
2019-10-09,NXPI,177.736,27577270,True
2019-10-10,NXPI,171.6526,30649724,True
2019-10-11,NXPI,173.114,27390881,True
2019-10-14,NXPI,176.3224,21799283,True
2019-10-15,NXPI,177.6775,21480243,True
2019-10-16,NXPI,179.5116,29457329,True
2019-10-17,NXPI,179.6444,27549082,True
2019-10-18,NXPI,181.9776,18482119,True
2019-10-21,NXPI,184.3775,55097296,True
2019-10-22,NXPI,186.4021,41845825,True
2019-10-23,NXPI,185.9717,26416281,True
2019-10-24,NXPI,189.046,27242778,True
2019-10-25,NXPI,189.5076,37729060,True
2019-10-28,NXPI,188.4458,26489510,True
2019-10-29,NXPI,183.5214,41205359,True
2019-10-30,NXPI,183.2398,26862489,True
2019-10-31,NXPI,186.5483,24891565,True
2019-11-01,NXPI,191.427,29176748,True
2019-11-04,NXPI,193.5227,36148250,True
2019-11-05,NXPI,193.7596,24011519,True
2019-11-06,NXPI,195.6002,27651978,True
2019-11-07,NXPI,194.7308,40948617,True
2019-11-08,NXPI,194.303,30545184,True
2019-11-11,NXPI,194.7168,31675488,True
2019-11-12,NXPI,195.2326,25162774,True
2019-11-13,NXPI,197.3448,22523929,True
2019-11-14,NXPI,193.0615,38056755,True
2019-11-15,NXPI,197.0233,40612376,True
2019-11-18,NXPI,200.7072,23847160,True
2019-11-19,NXPI,202.6276,18281462,True
2019-11-20,NXPI,199.0985,27835364,True
2019-11-21,NXPI,197.61,36083551,True
2019-11-22,NXPI,193.3462,27094932,True
2019-11-25,NXPI,196.1935,27845146,True
2019-11-26,NXPI,194.8522,20899789,True
2019-11-27,NXPI,195.4218,31485440,True
2019-11-28,NXPI,194.4887,32251448,True
2019-11-29,NXPI,191.5767,20408197,True
2019-12-02,NXPI,186.8513,36921828,True
2019-12-03,NXPI,185.1839,30446991,True
2019-12-04,NXPI,180.8333,38292750,True
2019-12-05,NXPI,176.3646,25135135,True
2019-12-06,NXPI,176.4198,28400473,True
2019-12-09,NXPI,181.1503,22267620,True
2019-12-10,NXPI,180.8813,25785622,True
2019-12-11,NXPI,175.6436,37141282,True
2019-12-12,NXPI,184.7178,28641537,True
2019-12-13,NXPI,183.5084,23596133,True
2019-12-16,NXPI,185.1165,29765373,True
2019-12-17,NXPI,191.01,29481484,True
2019-12-18,NXPI,187.1294,15667676,True
2019-12-19,NXPI,186.841,29601942,True
2019-12-20,NXPI,186.3898,25864707,True
2019-12-23,NXPI,188.7374,15507530,True
2019-12-24,NXPI,193.538,27627197,True
2019-12-25,NXPI,198.4948,33199146,True
2019-12-26,NXPI,202.1173,15781109,True
2019-12-27,NXPI,203.1622,34182681,True
2019-12-30,NXPI,205.7926,21768771,True
2019-12-31,NXPI,202.9742,33339028,True
2020-01-01,NXPI,199.5682,17682883,True
2020-01-02,NXPI,195.9462,18042887,True
2020-01-03,NXPI,193.4945,25139935,True
2020-01-06,NXPI,196.8956,31161131,True
2020-01-07,NXPI,195.8844,27903331,True
2020-01-08,NXPI,194.8265,36659946,True
2020-01-09,NXPI,193.1793,24950499,True
2020-01-10,NXPI,197.6512,17679529,True
2020-01-13,NXPI,189.3822,30005531,True
2020-01-14,NXPI,193.522,16162343,True
2020-01-15,NXPI,195.4871,14998405,True
2020-01-16,NXPI,199.5022,34626204,True
2020-01-17,NXPI,201.2023,20283778,True
2020-01-20,NXPI,200.2565,14164111,True
2020-01-21,NXPI,199.5448,20150972,True
2020-01-22,NXPI,200.1833,21635138,True
2020-01-23,NXPI,202.8506,21969455,True
2020-01-24,NXPI,198.5738,28099113,True
2020-01-27,NXPI,196.6692,22486450,True
2020-01-28,NXPI,194.8787,18470300,True
2020-01-29,NXPI,190.308,38631736,True
2020-01-30,NXPI,198.1831,19646352,True
2020-01-31,NXPI,199.1618,19230257,True
2020-02-03,NXPI,198.5874,33957591,True
2020-02-04,NXPI,199.8008,28095373,True
2020-02-05,NXPI,201.3494,42591301,True
2020-02-06,NXPI,203.6896,42213819,True
2020-02-07,NXPI,201.4944,27647605,True
2020-02-10,NXPI,203.3913,19844716,True
2020-02-11,NXPI,207.6507,27528982,True
2020-02-12,NXPI,206.9604,22208015,True
2020-02-13,NXPI,214.434,36571402,True
2020-02-14,NXPI,211.9544,37352063,True
2020-02-17,NXPI,209.7296,25430892,True
2020-02-18,NXPI,215.3473,32278937,True
2020-02-19,NXPI,214.1832,21996698,True
2020-02-20,NXPI,218.3736,34714689,True
2020-02-21,NXPI,221.6923,34741322,True
2020-02-24,NXPI,225.0419,33113967,True
2020-02-25,NXPI,228.5907,28895146,True
2020-02-26,NXPI,226.7944,29987369,True
2020-02-27,NXPI,221.7937,27267989,True
2020-02-28,NXPI,223.7907,18784287,True
2020-03-02,NXPI,226.9256,21900293,True
2020-03-03,NXPI,226.2728,29179649,True
2020-03-04,NXPI,231.1327,23555563,True
2020-03-05,NXPI,228.1541,25335814,True
2020-03-06,NXPI,232.5534,21305343,True
2020-03-09,NXPI,229.6979,28197495,True
2020-03-10,NXPI,229.0639,28441943,True
2020-03-11,NXPI,229.8326,44000024,True
2020-03-12,NXPI,233.6288,26747209,True
2020-03-13,NXPI,235.9899,31378951,True
2020-03-16,NXPI,238.5939,25646847,True
2020-03-17,NXPI,235.2937,29577528,True
2020-03-18,NXPI,234.6778,35047369,True
2020-03-19,NXPI,242.6745,28360070,True
2020-03-20,NXPI,235.3175,26492717,True
2020-03-23,NXPI,235.4098,22978932,True
2020-03-24,NXPI,235.0201,32958717,True
2020-03-25,NXPI,240.1972,32114345,True
2020-03-26,NXPI,233.3171,23557777,True
2020-03-27,NXPI,235.2727,21310413,True
2020-03-30,NXPI,233.0891,29452701,True
2020-03-31,NXPI,237.2056,27607303,True
2020-04-01,NXPI,237.4373,29384208,True
2020-04-02,NXPI,239.8689,22091466,True
2020-04-03,NXPI,247.2185,16781116,True
2020-04-06,NXPI,245.3883,39802401,True
2020-04-07,NXPI,244.6858,31296190,True
2020-04-08,NXPI,249.4529,20659270,True
2020-04-09,NXPI,247.5372,18588286,True
2020-04-10,NXPI,249.4825,29098204,True
2020-04-13,NXPI,257.1791,38341885,True
2020-04-14,NXPI,257.4449,40376856,True
2020-04-15,NXPI,261.0998,18052774,True
2020-04-16,NXPI,251.3237,27003581,True
2020-04-17,NXPI,249.0786,35344813,True
2020-04-20,NXPI,248.268,15883947,True
2020-04-21,NXPI,256.3316,22177055,True
2020-04-22,NXPI,261.8681,25514464,True
2020-04-23,NXPI,261.7243,19143578,True
2020-04-24,NXPI,264.571,47933790,True
2020-04-27,NXPI,265.2931,30661638,True
2020-04-28,NXPI,261.8938,20627523,True
2020-04-29,NXPI,259.1689,17173920,True
2020-04-30,NXPI,252.7896,36180191,True
2020-05-01,NXPI,257.1344,38926668,True
2020-05-04,NXPI,252.5252,29719586,True
2020-05-05,NXPI,241.0855,19546891,True
2020-05-06,NXPI,235.6865,23790343,True
2020-05-07,NXPI,240.0277,20090709,True
2020-05-08,NXPI,247.3955,30248065,True
2020-05-11,NXPI,250.8711,23388623,True
2020-05-12,NXPI,254.5864,22988420,True
2020-05-13,NXPI,250.6084,23203296,True
2020-05-14,NXPI,241.0869,19747081,True
2020-05-15,NXPI,239.8548,39009984,True
2020-05-18,NXPI,239.3946,21693340,True
2020-05-19,NXPI,240.0954,20368378,True
2020-05-20,NXPI,239.082,27694795,True
2020-05-21,NXPI,236.4242,25993243,True
2020-05-22,NXPI,229.8221,37908702,True
2020-05-25,NXPI,230.2536,42182224,True
2020-05-26,NXPI,228.4922,19441397,True
2020-05-27,NXPI,233.5306,33773543,True
2020-05-28,NXPI,231.4775,25205128,True
2020-05-29,NXPI,232.0711,22804277,True
2020-06-01,NXPI,237.3322,29760210,True
2020-06-02,NXPI,234.8888,35562106,True
2020-06-03,NXPI,228.1566,24587850,True
2020-06-04,NXPI,229.4995,33425378,True
2020-06-05,NXPI,234.4519,19505550,True
2020-06-08,NXPI,234.8838,44810880,True
2020-06-09,NXPI,238.4273,27884880,True
2020-06-10,NXPI,241.2716,23229219,True
2020-06-11,NXPI,245.0243,45790134,True
2020-06-12,NXPI,248.0795,12697168,True
2020-06-15,NXPI,250.7612,21801591,True
2020-06-16,NXPI,252.9977,23932925,True
2020-06-17,NXPI,249.0437,24074116,True
2020-06-18,NXPI,253.7615,26774168,True
2020-06-19,NXPI,261.1054,31188087,True
2020-06-22,NXPI,266.0478,24077460,True
2020-06-23,NXPI,269.3114,12472370,True
2020-06-24,NXPI,262.5944,31025515,True
2020-06-25,NXPI,262.461,29420442,True
2020-06-26,NXPI,271.5451,32648437,True
2020-06-29,NXPI,273.9365,34379906,True
2020-06-30,NXPI,277.3133,22559648,True
2020-07-01,NXPI,278.6134,21415992,True
2020-07-02,NXPI,285.9152,23593716,True
2020-07-03,NXPI,286.2027,34586046,True
2020-07-06,NXPI,281.9062,38119266,True
2020-07-07,NXPI,274.8666,22038953,True
2020-07-08,NXPI,274.0376,23153998,True
2020-07-09,NXPI,270.9965,20068033,True
2020-07-10,NXPI,264.9437,18435196,True
2020-07-13,NXPI,259.6001,36537024,True
2020-07-14,NXPI,266.8247,25756722,True
2020-07-15,NXPI,268.7194,25680280,True
2020-07-16,NXPI,259.4557,34231611,True
2020-07-17,NXPI,270.7946,29308690,True
2020-07-20,NXPI,280.2102,20138542,True
2020-07-21,NXPI,280.3847,24404564,True
2020-07-22,NXPI,287.2093,19031747,True
2020-07-23,NXPI,285.7227,24978692,True
2020-07-24,NXPI,282.109,32655786,True
2020-07-27,NXPI,284.0819,23171549,True
2020-07-28,NXPI,293.7018,25518555,True
2020-07-29,NXPI,301.8603,35742674,True
2020-07-30,NXPI,307.2161,26019216,True
2020-07-31,NXPI,309.3322,31213914,True
2020-08-03,NXPI,305.812,26027451,True
2020-08-04,NXPI,302.4908,49856782,True
2020-08-05,NXPI,301.2428,21078874,True
2020-08-06,NXPI,307.6304,29403299,True
2020-08-07,NXPI,308.2699,21011554,True
2020-08-10,NXPI,310.9637,25959527,True
2020-08-11,NXPI,306.4551,26160204,True
2020-08-12,NXPI,307.1089,18583952,True
2020-08-13,NXPI,313.5733,30375643,True
2020-08-14,NXPI,314.5978,30602659,True
2020-08-17,NXPI,319.4415,33572951,True
2020-08-18,NXPI,321.8648,21328139,True
2020-08-19,NXPI,332.1163,33486948,True
2020-08-20,NXPI,333.5829,32282568,True
2020-08-21,NXPI,325.8387,35315571,True
2020-08-24,NXPI,333.9088,21740497,True
2020-08-25,NXPI,334.1398,26620901,True
2020-08-26,NXPI,333.6808,28924152,True
2020-08-27,NXPI,332.6273,25836386,True
2020-08-28,NXPI,340.9796,29929481,True
2020-08-31,NXPI,333.056,22460110,True
2020-09-01,NXPI,318.8446,29191653,True
2020-09-02,NXPI,329.1523,28189842,True
2020-09-03,NXPI,329.3768,21552884,True
2020-09-04,NXPI,322.2222,26317005,True
2020-09-07,NXPI,319.366,33845333,True
2020-09-08,NXPI,320.061,24168112,True
2020-09-09,NXPI,321.13,20913242,True
2020-09-10,NXPI,321.431,25414803,True
2020-09-11,NXPI,333.0544,18944790,True
2020-09-14,NXPI,331.4956,35644539,True
2020-09-15,NXPI,332.3405,12624904,True
2020-09-16,NXPI,331.3922,27239615,True
2020-09-17,NXPI,332.1483,28321006,True
2020-09-18,NXPI,332.6704,32266481,True
2020-09-21,NXPI,333.49,12643063,True
2020-09-22,NXPI,332.3743,29599616,True
2020-09-23,NXPI,335.4783,35049821,True
2020-09-24,NXPI,336.8639,37119923,True
2020-09-25,NXPI,334.5805,35144216,True
2020-09-28,NXPI,334.8965,35652004,True
2020-09-29,NXPI,341.8211,25001879,True
2020-09-30,NXPI,345.9371,31011590,True
2020-10-01,NXPI,350.5152,20420087,True
2020-10-02,NXPI,345.3708,30175076,True
2020-10-05,NXPI,339.9747,38256489,True
2020-10-06,NXPI,350.2653,18557475,True
2020-10-07,NXPI,339.2178,15022101,True
2020-10-08,NXPI,331.2848,31285440,True
2020-10-09,NXPI,326.9998,38580114,True
2020-10-12,NXPI,333.4405,25187050,True
2020-10-13,NXPI,332.156,21355870,True
2020-10-14,NXPI,335.9261,20813090,True
2020-10-15,NXPI,338.2002,22854603,True
2020-10-16,NXPI,336.9637,19780574,True
2020-10-19,NXPI,332.0229,34438568,True
2020-10-20,NXPI,337.6227,32173604,True
2020-10-21,NXPI,339.4095,23853294,True
2020-10-22,NXPI,335.39,25212656,True
2020-10-23,NXPI,335.1369,30135457,True
2020-10-26,NXPI,331.598,28179318,True
2020-10-27,NXPI,336.1777,28919572,True
2020-10-28,NXPI,334.7463,20930569,True
2020-10-29,NXPI,325.6141,35489310,True
2020-10-30,NXPI,313.8485,24346457,True
2020-11-02,NXPI,315.4668,36917850,True
2020-11-03,NXPI,316.2298,20750212,True
2020-11-04,NXPI,312.3334,27110304,True
2020-11-05,NXPI,311.1157,31810970,True
2020-11-06,NXPI,306.9224,27692459,True
2020-11-09,NXPI,309.7078,27758096,True
2020-11-10,NXPI,312.1949,27770509,True
2020-11-11,NXPI,312.9727,40627365,True
2020-11-12,NXPI,311.8653,33133919,True
2020-11-13,NXPI,310.1897,20889589,True
2020-11-16,NXPI,321.6087,40535804,True
2020-11-17,NXPI,315.5021,32784932,True
2020-11-18,NXPI,320.7701,24501987,True
2020-11-19,NXPI,329.053,29129402,True
2020-11-20,NXPI,327.6905,44600939,True
2020-11-23,NXPI,333.5872,41261782,True
2020-11-24,NXPI,329.2016,29416358,True
2020-11-25,NXPI,326.5275,35965243,True
2020-11-26,NXPI,333.1699,16292045,True
2020-11-27,NXPI,335.299,32313524,True
2020-11-30,NXPI,330.5637,39742023,True
2020-12-01,NXPI,323.5953,22473291,True
2020-12-02,NXPI,319.3028,32809187,True
2020-12-03,NXPI,316.9816,42389996,True
2020-12-04,NXPI,314.6987,34353976,True
2020-12-07,NXPI,316.7638,20698823,True
2020-12-08,NXPI,313.188,30472878,True
2020-12-09,NXPI,310.7178,33113625,True
2020-12-10,NXPI,317.1445,22877985,True
2020-12-11,NXPI,315.7434,26391982,True
2020-12-14,NXPI,318.8874,24035794,True
2020-12-15,NXPI,323.4242,26043296,True
2020-12-16,NXPI,324.5296,38338071,True
2020-12-17,NXPI,325.648,32172739,True
2020-12-18,NXPI,317.2539,33557173,True
2020-12-21,NXPI,326.596,27495990,True
2020-12-22,NXPI,327.1953,32708327,True
2020-12-23,NXPI,333.3846,19822909,True
2020-12-24,NXPI,333.9041,25344095,True
2020-12-25,NXPI,328.8639,36211066,True
2020-12-28,NXPI,329.0128,21400746,True
2020-12-29,NXPI,323.0465,36297611,True
2020-12-30,NXPI,319.7884,32931854,True
2020-12-31,NXPI,317.6983,31665708,True
2021-01-01,NXPI,319.2434,48530683,True
2021-01-04,NXPI,316.9252,30062039,True
2021-01-05,NXPI,316.4144,24704772,True
2021-01-06,NXPI,324.7227,25953101,True
2021-01-07,NXPI,324.5208,19261527,True
2021-01-08,NXPI,322.8332,39583221,True
2021-01-11,NXPI,323.3368,24589271,True
2021-01-12,NXPI,329.3067,24836093,True
2021-01-13,NXPI,326.2925,42599948,True
2021-01-14,NXPI,329.7597,38926239,True
2021-01-15,NXPI,331.5409,19599143,True
2021-01-18,NXPI,326.4334,15029541,True
2021-01-19,NXPI,328.6802,26548258,True
2021-01-20,NXPI,320.5098,28211388,True
2021-01-21,NXPI,322.2293,29868047,True
2021-01-22,NXPI,326.9256,22225106,True
2021-01-25,NXPI,327.0534,19008354,True
2021-01-26,NXPI,323.2915,15444555,True
2021-01-27,NXPI,327.5007,28758890,True
2021-01-28,NXPI,329.0495,23364227,True
2021-01-29,NXPI,332.7617,33086050,True
2021-02-01,NXPI,336.0675,30982624,True
2021-02-02,NXPI,346.2282,17503246,True
2021-02-03,NXPI,349.1186,30476775,True
2021-02-04,NXPI,350.8978,48629584,True
2021-02-05,NXPI,355.7465,40785709,True
2021-02-08,NXPI,363.0612,33970869,True
2021-02-09,NXPI,372.5991,18959518,True
2021-02-10,NXPI,367.3279,42524930,True
2021-02-11,NXPI,365.8897,45711219,True
2021-02-12,NXPI,365.2426,31802592,True
2021-02-15,NXPI,367.8184,29508319,True
2021-02-16,NXPI,377.3675,22826945,True
2021-02-17,NXPI,382.6334,28300410,True
2021-02-18,NXPI,390.2986,29081020,True
2021-02-19,NXPI,393.4756,29332144,True
2021-02-22,NXPI,400.3827,25931993,True
2021-02-23,NXPI,406.4974,19385223,True
2021-02-24,NXPI,406.4669,23219756,True
2021-02-25,NXPI,416.6063,21402645,True
2021-02-26,NXPI,414.5376,26687593,True
2021-03-01,NXPI,414.7372,18738259,True
2021-03-02,NXPI,402.6481,28011749,True
2021-03-03,NXPI,400.3536,41159225,True
2021-03-04,NXPI,409.9359,25306274,True
2021-03-05,NXPI,398.2371,18735705,True
2021-03-08,NXPI,397.9208,21457566,True
2021-03-09,NXPI,393.8542,22494189,True
2021-03-10,NXPI,399.4759,17751242,True
2021-03-11,NXPI,392.9318,20025261,True
2021-03-12,NXPI,385.6644,20826125,True
2021-03-15,NXPI,401.5289,21853776,True
2021-03-16,NXPI,408.3324,25370494,True
2021-03-17,NXPI,413.2506,28526473,True
2021-03-18,NXPI,405.7463,19909533,True
2021-03-19,NXPI,410.3604,20827686,True
2021-03-22,NXPI,407.1833,22643639,True
2021-03-23,NXPI,409.0124,20064001,True
2021-03-24,NXPI,421.8265,31878681,True
2021-03-25,NXPI,426.3865,27715645,True
2021-03-26,NXPI,425.1446,15845306,True
2021-03-29,NXPI,424.4122,16892863,True
2021-03-30,NXPI,430.9517,41971182,True
2021-03-31,NXPI,434.9268,21896379,True
2021-04-01,NXPI,438.5575,33609066,True
2021-04-02,NXPI,450.5739,26190679,True
2021-04-05,NXPI,457.8057,41824390,True
2021-04-06,NXPI,461.55,29226963,True
2021-04-07,NXPI,467.5663,26263417,True
2021-04-08,NXPI,474.8977,33488372,True
2021-04-09,NXPI,472.3299,19713088,True
2021-04-12,NXPI,473.4699,17391883,True
2021-04-13,NXPI,466.0308,33017761,True
2021-04-14,NXPI,468.8999,28175820,True
2021-04-15,NXPI,471.6297,43353948,True
2021-04-16,NXPI,467.3107,12124960,True
2021-04-19,NXPI,468.8571,15712479,True
2021-04-20,NXPI,469.5537,25643314,True
2021-04-21,NXPI,481.3834,33929770,True
2021-04-22,NXPI,487.9645,41348426,True
2021-04-23,NXPI,488.8035,21248109,True
2021-04-26,NXPI,482.0825,21683548,True
2021-04-27,NXPI,483.1526,34827395,True
2021-04-28,NXPI,471.7173,33398279,True
2021-04-29,NXPI,482.2299,27161560,True
2021-04-30,NXPI,486.5238,40763728,True
2021-05-03,NXPI,468.1121,25749378,True
2021-05-04,NXPI,470.6738,35385208,True
2021-05-05,NXPI,456.4891,25779030,True
2021-05-06,NXPI,469.1759,24998940,True
2021-05-07,NXPI,479.2687,27840073,True
2021-05-10,NXPI,479.6744,37540069,True
2021-05-11,NXPI,475.3413,21902307,True
2021-05-12,NXPI,474.4288,23873654,True
2021-05-13,NXPI,463.4555,29617140,True
2021-05-14,NXPI,469.9893,24445090,True
2021-05-17,NXPI,469.6445,25997831,True
2021-05-18,NXPI,477.7377,34784385,True
2021-05-19,NXPI,482.823,33497114,True
2021-05-20,NXPI,480.0452,16068547,True
2021-05-21,NXPI,491.3848,29420011,True
2021-05-24,NXPI,495.7737,16369372,True
2021-05-25,NXPI,494.1124,28685339,True
2021-05-26,NXPI,506.8977,18942166,True
2021-05-27,NXPI,498.58,16034785,True
2021-05-28,NXPI,502.4954,21193148,True
2021-05-31,NXPI,489.1109,18481358,True
2021-06-01,NXPI,487.745,34760529,True
2021-06-02,NXPI,487.1515,30632373,True
2021-06-03,NXPI,470.9394,26100782,True
2021-06-04,NXPI,476.8749,16727576,True
2021-06-07,NXPI,483.3692,20055115,True
2021-06-08,NXPI,486.4978,30595737,True
2021-06-09,NXPI,490.0619,23028153,True
2021-06-10,NXPI,486.5205,30221750,True
2021-06-11,NXPI,504.5272,26700695,True
2021-06-14,NXPI,505.188,34804747,True
2021-06-15,NXPI,511.885,19393582,True
2021-06-16,NXPI,505.6946,23003561,True
2021-06-17,NXPI,499.8015,15551618,True
2021-06-18,NXPI,489.9703,19755549,True
2021-06-21,NXPI,487.2706,18274625,True
2021-06-22,NXPI,490.0788,24780522,True
2021-06-23,NXPI,485.2189,21984434,True
2021-06-24,NXPI,486.2074,27641032,True
2021-06-25,NXPI,487.922,28177080,True
2021-06-28,NXPI,488.365,29211447,True
2021-06-29,NXPI,482.8912,44400475,True
2021-06-30,NXPI,469.6826,24211368,True
2021-07-01,NXPI,474.1686,24108950,True
2021-07-02,NXPI,469.4594,32078195,True
2021-07-05,NXPI,480.8137,27153784,True
2021-07-06,NXPI,476.7726,24196507,True
2021-07-07,NXPI,468.3994,21074750,True
2021-07-08,NXPI,467.3706,25531827,True
2021-07-09,NXPI,479.5956,39801543,True
2021-07-12,NXPI,466.4815,25822328,True
2021-07-13,NXPI,478.0173,18884827,True
2021-07-14,NXPI,478.0651,26355259,True
2021-07-15,NXPI,480.3395,44070549,True
2021-07-16,NXPI,475.3707,17200409,True
2021-07-19,NXPI,468.1502,26856814,True
2021-07-20,NXPI,479.8583,20797202,True
2021-07-21,NXPI,488.9789,25917476,True
2021-07-22,NXPI,506.5074,14136814,True
2021-07-23,NXPI,505.3058,32816127,True
2021-07-26,NXPI,510.6672,32643803,True
2021-07-27,NXPI,510.3031,16476358,True
2021-07-28,NXPI,506.8464,30748069,True
2021-07-29,NXPI,509.474,17823484,True
2021-07-30,NXPI,515.7792,17974821,True
2021-08-02,NXPI,506.6153,30817902,True
2021-08-03,NXPI,487.6969,26215646,True
2021-08-04,NXPI,470.2341,23861320,True
2021-08-05,NXPI,478.1172,26507647,True
2021-08-06,NXPI,470.6875,33842892,True
2021-08-09,NXPI,469.9114,24036702,True
2021-08-10,NXPI,478.9262,29613599,True
2021-08-11,NXPI,487.4486,30062776,True
2021-08-12,NXPI,483.2729,36418285,True
2021-08-13,NXPI,486.6522,24360726,True
2021-08-16,NXPI,486.9173,30280674,True
2021-08-17,NXPI,490.57,30661005,True
2021-08-18,NXPI,472.1631,35811927,True
2021-08-19,NXPI,462.2274,27494559,True
2021-08-20,NXPI,456.7565,25726886,True
2021-08-23,NXPI,456.1687,29240783,True
2021-08-24,NXPI,453.5232,35452766,True
2021-08-25,NXPI,452.5024,19018976,True
2021-08-26,NXPI,433.5781,21555210,True
2021-08-27,NXPI,434.6485,48420897,True
2021-08-30,NXPI,455.7199,25777544,True
2021-08-31,NXPI,458.5628,24918839,True
2021-09-01,NXPI,455.5682,19239456,True
2021-09-02,NXPI,456.8186,43353910,True
2021-09-03,NXPI,454.9984,25170146,True
2021-09-06,NXPI,467.4904,15916404,True
2021-09-07,NXPI,462.8705,17472730,True
2021-09-08,NXPI,462.316,38325501,True
2021-09-09,NXPI,467.4984,62605438,True
2021-09-10,NXPI,464.2051,23305694,True
2021-09-13,NXPI,466.1801,25345805,True
2021-09-14,NXPI,475.7705,32256896,True
2021-09-15,NXPI,470.36,29150690,True
2021-09-16,NXPI,472.8165,29615602,True
2021-09-17,NXPI,486.7695,18162212,True
2021-09-20,NXPI,477.5928,37743058,True
2021-09-21,NXPI,475.6057,47851795,True
2021-09-22,NXPI,488.3147,26412358,True
2021-09-23,NXPI,494.7947,52013578,True
2021-09-24,NXPI,515.7315,34357989,True
2021-09-27,NXPI,500.1457,29241367,True
2021-09-28,NXPI,497.9923,25760403,True
2021-09-29,NXPI,486.7016,23279568,True
2021-09-30,NXPI,475.7688,23159912,True
2021-10-01,NXPI,493.97,24123021,True
2021-10-04,NXPI,499.7535,25797242,True
2021-10-05,NXPI,502.3742,22592982,True
2021-10-06,NXPI,490.8214,30906380,True
2021-10-07,NXPI,497.7444,23666804,True
2021-10-08,NXPI,493.2383,24087607,True
2021-10-11,NXPI,474.2222,27564650,True
2021-10-12,NXPI,473.3655,27207786,True
2021-10-13,NXPI,462.251,22723551,True
2021-10-14,NXPI,469.3304,26034861,True
2021-10-15,NXPI,464.515,27994005,True
2021-10-18,NXPI,490.0794,23658701,True
2021-10-19,NXPI,516.7003,31526372,True
2021-10-20,NXPI,514.7494,18036013,True
2021-10-21,NXPI,519.7398,28287413,True
2021-10-22,NXPI,525.0816,18590228,True
2021-10-25,NXPI,532.758,30371249,True
2021-10-26,NXPI,525.8765,19979389,True
2021-10-27,NXPI,542.4083,23297969,True
2021-10-28,NXPI,545.053,29293245,True
2021-10-29,NXPI,544.7382,21928927,True
2021-11-01,NXPI,543.341,36535652,True
2021-11-02,NXPI,545.0977,47084990,True
2021-11-03,NXPI,552.5396,14116941,True
2021-11-04,NXPI,540.3192,57781020,True
2021-11-05,NXPI,523.2774,16693389,True
2021-11-08,NXPI,509.1327,40597434,True
2021-11-09,NXPI,518.3046,28785518,True
2021-11-10,NXPI,517.8333,27254870,True
2021-11-11,NXPI,510.5133,30062672,True
2021-11-12,NXPI,510.6618,32389147,True
2021-11-15,NXPI,502.4548,30504481,True
2021-11-16,NXPI,504.4021,25240012,True
2021-11-17,NXPI,498.167,17067104,True
2021-11-18,NXPI,502.0927,21662409,True
2021-11-19,NXPI,498.0669,17446925,True
2021-11-22,NXPI,494.6162,20911236,True
2021-11-23,NXPI,490.9885,25782125,True
2021-11-24,NXPI,481.9915,44414585,True
2021-11-25,NXPI,478.9094,25943474,True
2021-11-26,NXPI,469.4192,28114097,True
2021-11-29,NXPI,470.5095,40882215,True
2021-11-30,NXPI,465.937,26949419,True
2021-12-01,NXPI,456.4819,36491096,True
2021-12-02,NXPI,458.2953,25964589,True
2021-12-03,NXPI,464.648,18575177,True
2021-12-06,NXPI,472.0984,35914304,True
2021-12-07,NXPI,478.607,49681251,True
2021-12-08,NXPI,472.7374,25884385,True
2021-12-09,NXPI,474.5224,24287432,True
2021-12-10,NXPI,467.8608,35305701,True
2021-12-13,NXPI,462.8651,25712541,True
2021-12-14,NXPI,454.75,22664104,True
2021-12-15,NXPI,416.6498,70101304,True
2021-12-16,NXPI,387.7204,87057825,True
2021-12-17,NXPI,361.6531,164566824,True
2021-12-20,NXPI,346.4852,101114272,True
2021-12-21,NXPI,336.3242,61325348,True
2021-12-22,NXPI,338.7924,25725730,True
2021-12-23,NXPI,326.1736,21785308,True
2021-12-24,NXPI,333.8503,32476015,True
2021-12-27,NXPI,338.8239,15448200,True
2021-12-28,NXPI,333.5386,18458863,True
2021-12-29,NXPI,336.3608,32843658,True
2021-12-30,NXPI,338.9443,25803281,True
2021-12-31,NXPI,335.8022,22183718,True
2022-01-03,NXPI,335.7435,28753838,True
2022-01-04,NXPI,333.4868,20362772,True
2022-01-05,NXPI,333.3547,23557693,True
2022-01-06,NXPI,342.9474,27928408,True
2022-01-07,NXPI,346.6474,33569694,True
2022-01-10,NXPI,350.1121,18612802,True
2022-01-11,NXPI,354.875,31518054,True
2022-01-12,NXPI,357.0415,25206211,True
2022-01-13,NXPI,355.3697,39187080,True
2022-01-14,NXPI,350.4135,67610659,True
2022-01-17,NXPI,352.9362,47363060,True
2022-01-18,NXPI,350.3274,29654947,True
2022-01-19,NXPI,344.5828,21861276,True
2022-01-20,NXPI,345.0893,15701562,True
2022-01-21,NXPI,353.1099,42177738,True
2022-01-24,NXPI,351.8324,23628549,True
2022-01-25,NXPI,342.6032,30597599,True
2022-01-26,NXPI,347.9367,25812178,True
2022-01-27,NXPI,348.0471,20987318,True
2022-01-28,NXPI,355.7078,16505183,True
2022-01-31,NXPI,357.1054,41384799,True
2022-02-01,NXPI,345.248,38915952,True
2022-02-02,NXPI,344.7218,32079330,True
2022-02-03,NXPI,349.5853,15552679,True
2022-02-04,NXPI,353.188,16023298,True
2022-02-07,NXPI,353.4749,20591919,True
2022-02-08,NXPI,354.3647,19695514,True
